cr286_balancingfr5id,cr286_end_date1,cr286_fr_balance,cr286_imbalance,importsequencenumber,cr286_negative_imbalance_settlement_price,cr286_positive_imbalance_settlement_price,cr286_start_date1,statuscode,statecode,cr286_system_trend,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,owningbusinessunit,createdonbehalfby.azureactivedirectoryobjectid,createdby.azureactivedirectoryobjectid,modifiedonbehalfby.azureactivedirectoryobjectid,modifiedby.azureactivedirectoryobjectid
55b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 1:00:00 PM,6303,,,9675,8753,1/7/2021 12:30:00 PM,Active,Active,HAUSSE,4,,4547443,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
b40070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 1:30:00 PM,6300,,,8442,7638,1/7/2021 1:00:00 PM,Active,Active,HAUSSE,4,,4547442,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
54b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 2:00:00 PM,6301,,,666,6026,1/7/2021 1:30:00 PM,Active,Active,BAISSE,4,,4547441,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
b30070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 2:30:00 PM,6299,,,8775,7939,1/7/2021 2:00:00 PM,Active,Active,HAUSSE,4,,4547440,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
b20070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 3:00:00 PM,6298,,,8775,7939,1/7/2021 2:30:00 PM,Active,Active,HAUSSE,4,,4547439,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
b10070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 4:00:00 PM,6297,,,9416,852,1/7/2021 3:30:00 PM,Active,Active,HAUSSE,4,,4547438,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
b00070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 3:30:00 PM,6296,,,6426,5814,1/7/2021 3:00:00 PM,Active,Active,BAISSE,4,,4547437,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
53b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 5:00:00 PM,6295,,,10371,9383,1/7/2021 4:30:00 PM,Active,Active,HAUSSE,4,,4547436,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
52b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 4:30:00 PM,6294,,,6805,6157,1/7/2021 4:00:00 PM,Active,Active,BAISSE,4,,4547435,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
af0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 6:00:00 PM,6293,,,19809,17923,1/7/2021 5:30:00 PM,Active,Active,HAUSSE,4,,4547434,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
51b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 5:30:00 PM,6292,,,16219,14675,1/7/2021 5:00:00 PM,Active,Active,HAUSSE,4,,4547433,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4fb847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 6:30:00 PM,6290,,,18668,1689,1/7/2021 6:00:00 PM,Active,Active,HAUSSE,4,,4547432,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
50b847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 7:00:00 PM,6291,,,17778,16084,1/7/2021 6:30:00 PM,Active,Active,HAUSSE,4,,4547431,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4eb847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 8:00:00 PM,6289,,,6914,6256,1/7/2021 7:30:00 PM,Active,Active,BAISSE,4,,4547430,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4db847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 7:30:00 PM,6288,,,7476,6764,1/7/2021 7:00:00 PM,Active,Active,BAISSE,4,,4547429,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
ad0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 8:30:00 PM,6287,,,5195,4701,1/7/2021 8:00:00 PM,Active,Active,BAISSE,4,,4547428,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
ae0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 9:00:00 PM,6286,,,5115,4627,1/7/2021 8:30:00 PM,Active,Active,BAISSE,4,,4547427,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4bb847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 9:30:00 PM,6285,,,5965,5397,1/7/2021 9:00:00 PM,Active,Active,BAISSE,4,,4547426,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
ac0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 10:00:00 PM,6284,,,9346,8456,1/7/2021 9:30:00 PM,Active,Active,HAUSSE,4,,4547425,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
4ab847f0-fba0-eb11-b1ac-000d3abf81e0,1/7/2021 10:30:00 PM,6283,,,6191,5601,1/7/2021 10:00:00 PM,Active,Active,BAISSE,4,,4547424,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
ab0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 11:00:00 PM,6282,,,935,846,1/7/2021 10:30:00 PM,Active,Active,HAUSSE,4,,4547423,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
aa0070ee-fba0-eb11-b1ac-000d3abf81b4,1/7/2021 11:30:00 PM,6281,,,7226,6538,1/7/2021 11:00:00 PM,Active,Active,HAUSSE,4,,4547422,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
49b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 12:00:00 AM,6280,,,7766,7026,1/7/2021 11:30:00 PM,Active,Active,HAUSSE,4,,4547421,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
48b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 12:30:00 AM,6279,,,7702,6968,1/8/2021 12:00:00 AM,Active,Active,HAUSSE,4,,4547420,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a90070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 1:00:00 AM,6278,,,787,712,1/8/2021 12:30:00 AM,Active,Active,HAUSSE,4,,4547419,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a80070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 1:30:00 AM,6277,,,6983,6318,1/8/2021 1:00:00 AM,Active,Active,HAUSSE,4,,4547418,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
47b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 2:00:00 AM,6276,,,6511,5891,1/8/2021 1:30:00 AM,Active,Active,HAUSSE,4,,4547417,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a70070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 2:30:00 AM,6275,,,6081,5501,1/8/2021 2:00:00 AM,Active,Active,HAUSSE,4,,4547416,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a60070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 3:00:00 AM,6274,,,6305,5705,1/8/2021 2:30:00 AM,Active,Active,HAUSSE,4,,4547415,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
46b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 3:30:00 AM,6273,,,6829,6179,1/8/2021 3:00:00 AM,Active,Active,HAUSSE,4,,4547414,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a50070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 4:00:00 AM,6272,,,7027,6357,1/8/2021 3:30:00 AM,Active,Active,HAUSSE,4,,4547413,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
45b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 4:30:00 AM,6271,,,5622,5086,1/8/2021 4:00:00 AM,Active,Active,BAISSE,4,,4547412,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
44b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 5:00:00 AM,6270,,,8017,7253,1/8/2021 4:30:00 AM,Active,Active,HAUSSE,4,,4547411,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
43b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 5:30:00 AM,6269,,,5989,5419,1/8/2021 5:00:00 AM,Active,Active,BAISSE,4,,4547410,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
42b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 6:00:00 AM,6268,,,14642,13248,1/8/2021 5:30:00 AM,Active,Active,HAUSSE,4,,4547409,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a40070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 6:30:00 AM,6267,,,7268,6576,1/8/2021 6:00:00 AM,Active,Active,BAISSE,4,,4547408,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
41b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 7:30:00 AM,6266,,,1438,1301,1/8/2021 7:00:00 AM,Active,Active,HAUSSE,4,,4547407,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a30070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 7:00:00 AM,6265,,,13838,1252,1/8/2021 6:30:00 AM,Active,Active,HAUSSE,4,,4547406,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a20070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 8:30:00 AM,6264,,,14725,13323,1/8/2021 8:00:00 AM,Active,Active,HAUSSE,4,,4547405,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a10070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 8:00:00 AM,6263,,,14543,13158,1/8/2021 7:30:00 AM,Active,Active,HAUSSE,4,,4547404,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
40b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 9:30:00 AM,6262,,,16965,15349,1/8/2021 9:00:00 AM,Active,Active,HAUSSE,4,,4547403,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3fb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 9:00:00 AM,6261,,,16958,15343,1/8/2021 8:30:00 AM,Active,Active,HAUSSE,4,,4547402,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3eb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 10:30:00 AM,6260,,,7733,6997,1/8/2021 10:00:00 AM,Active,Active,BAISSE,4,,4547401,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
a00070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 10:00:00 AM,6258,,,9657,8737,1/8/2021 9:30:00 AM,Active,Active,BAISSE,4,,4547400,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3db847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 11:30:00 AM,6259,,,8157,7381,1/8/2021 11:00:00 AM,Active,Active,BAISSE,4,,4547399,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
9f0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 11:00:00 AM,6257,,,7879,7129,1/8/2021 10:30:00 AM,Active,Active,BAISSE,4,,4547398,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
9e0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 12:00:00 PM,6256,,,8112,734,1/8/2021 11:30:00 AM,Active,Active,BAISSE,4,,4547397,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3cb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 1:00:00 PM,6255,,,8235,7451,1/8/2021 12:30:00 PM,Active,Active,BAISSE,4,,4547396,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
9d0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 12:30:00 PM,6254,,,7692,696,1/8/2021 12:00:00 PM,Active,Active,BAISSE,4,,4547395,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
9c0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 2:30:00 PM,6253,,,10019,9065,1/8/2021 2:00:00 PM,Active,Active,BAISSE,4,,4547394,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3bb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 1:30:00 PM,6252,,,9975,9025,1/8/2021 1:00:00 PM,Active,Active,BAISSE,4,,4547393,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
3ab847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 3:30:00 PM,6251,,,7968,721,1/8/2021 3:00:00 PM,Active,Active,BAISSE,4,,4547392,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
39b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 2:00:00 PM,6250,,,9975,9025,1/8/2021 1:30:00 PM,Active,Active,BAISSE,4,,4547391,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
9a0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 4:00:00 PM,6249,,,7399,6695,1/8/2021 3:30:00 PM,Active,Active,BAISSE,4,,4547390,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
990070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 3:00:00 PM,6248,,,8124,735,1/8/2021 2:30:00 PM,Active,Active,BAISSE,4,,4547389,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
38b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 5:00:00 PM,6247,,,6507,5887,1/8/2021 4:30:00 PM,Active,Active,BAISSE,4,,4547388,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
37b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 4:30:00 PM,6246,,,6837,6185,1/8/2021 4:00:00 PM,Active,Active,BAISSE,4,,4547387,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
36b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 5:30:00 PM,6245,,,7187,6503,1/8/2021 5:00:00 PM,Active,Active,BAISSE,4,,4547386,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
920070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 6:00:00 PM,6243,,,8702,7874,1/8/2021 5:30:00 PM,Active,Active,BAISSE,4,,4547385,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
35b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 6:30:00 PM,6244,,,7563,6843,1/8/2021 6:00:00 PM,Active,Active,BAISSE,4,,4547384,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
34b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 7:30:00 PM,6242,,,8225,7441,1/8/2021 7:00:00 PM,Active,Active,BAISSE,4,,4547383,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
900070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 7:00:00 PM,6241,,,9728,8802,1/8/2021 6:30:00 PM,Active,Active,BAISSE,4,,4547382,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
8e0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 8:30:00 PM,6240,,,7984,7224,1/8/2021 8:00:00 PM,Active,Active,HAUSSE,4,,4547381,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
33b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 8:00:00 PM,6239,,,6779,6133,1/8/2021 7:30:00 PM,Active,Active,BAISSE,4,,4547380,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
32b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 9:00:00 PM,6238,,,6245,5651,1/8/2021 8:30:00 PM,Active,Active,BAISSE,4,,4547379,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
31b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 9:30:00 PM,6237,,,6522,59,1/8/2021 9:00:00 PM,Active,Active,BAISSE,4,,4547378,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
30b847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 10:00:00 PM,6236,,,897,8116,1/8/2021 9:30:00 PM,Active,Active,HAUSSE,4,,4547377,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2fb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 10:30:00 PM,6235,,,6729,6089,1/8/2021 10:00:00 PM,Active,Active,BAISSE,4,,4547376,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2eb847f0-fba0-eb11-b1ac-000d3abf81e0,1/8/2021 11:30:00 PM,6234,,,6816,6166,1/8/2021 11:00:00 PM,Active,Active,HAUSSE,4,,4547375,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
8d0070ee-fba0-eb11-b1ac-000d3abf81b4,1/8/2021 11:00:00 PM,6233,,,6338,5734,1/8/2021 10:30:00 PM,Active,Active,BAISSE,4,,4547374,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2db847f0-fba0-eb11-b1ac-000d3abf81e0,1/9/2021 12:00:00 AM,6232,,,7135,6455,1/8/2021 11:30:00 PM,Active,Active,HAUSSE,4,,4547373,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2cb847f0-fba0-eb11-b1ac-000d3abf81e0,1/9/2021 12:30:00 AM,6231,,,7064,6392,1/9/2021 12:00:00 AM,Active,Active,HAUSSE,4,,4547372,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2bb847f0-fba0-eb11-b1ac-000d3abf81e0,1/9/2021 1:00:00 AM,6230,,,6636,6004,1/9/2021 12:30:00 AM,Active,Active,HAUSSE,4,,4547371,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
2ab847f0-fba0-eb11-b1ac-000d3abf81e0,1/9/2021 2:00:00 AM,6229,,,684,6188,1/9/2021 1:30:00 AM,Active,Active,HAUSSE,4,,4547370,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
8c0070ee-fba0-eb11-b1ac-000d3abf81b4,1/9/2021 1:30:00 AM,6228,,,6532,591,1/9/2021 1:00:00 AM,Active,Active,HAUSSE,4,,4547369,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
8b0070ee-fba0-eb11-b1ac-000d3abf81b4,1/9/2021 4:00:00 AM,6227,,,7411,6705,1/9/2021 3:30:00 AM,Active,Active,HAUSSE,4,,4547368,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
8a0070ee-fba0-eb11-b1ac-000d3abf81b4,1/9/2021 2:30:00 AM,6225,,,6698,606,1/9/2021 2:00:00 AM,Active,Active,HAUSSE,4,,4547367,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
27b847f0-fba0-eb11-b1ac-000d3abf81e0,1/9/2021 5:00:00 AM,6226,,,7113,6435,1/9/2021 4:30:00 AM,Active,Active,HAUSSE,4,,4547366,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
880070ee-fba0-eb11-b1ac-000d3abf81b4,1/9/2021 6:30:00 AM,6223,,,6785,6139,1/9/2021 6:00:00 AM,Active,Active,HAUSSE,4,,4547365,b0ad65f1-4c00-eb11-a813-000d3a44ad35,,8ba26ba9-40e1-4648-b850-9a74edace74b,,8ba26ba9-40e1-4648-b850-9a74edace74b
